Pression, tour moteur, température, AFR, Duréé injection, Papillon, Cible AFR 
39.12 , 1862 , 29 , 153.00 , 4748.36 , 22.00 , 105.00
38.81 , 1805 , 29 , 153.00 , 4729.64 , 22.00 , 105.00
39.43 , 1782 , 29 , 153.00 , 4722.09 , 22.00 , 105.00
38.81 , 1832 , 29 , 153.00 , 4738.51 , 22.00 , 105.00
39.74 , 1795 , 29 , 153.00 , 4726.36 , 22.00 , 105.00
39.12 , 1839 , 29 , 153.00 , 4740.80 , 22.00 , 105.00
39.43 , 1798 , 29 , 153.00 , 4727.34 , 22.00 , 105.00
39.12 , 1842 , 29 , 153.00 , 4741.79 , 22.00 , 105.00
40.05 , 1801 , 29 , 153.00 , 4728.33 , 22.00 , 105.00
39.43 , 1843 , 29 , 153.00 , 4742.12 , 22.00 , 105.00
39.12 , 1867 , 29 , 153.00 , 4750.00 , 22.00 , 105.00
39.12 , 1809 , 29 , 153.00 , 4730.95 , 22.00 , 105.00
40.05 , 1784 , 29 , 153.00 , 4722.75 , 22.00 , 105.00
39.12 , 1834 , 29 , 153.00 , 4739.16 , 22.00 , 105.00
39.12 , 1863 , 29 , 153.00 , 4748.68 , 22.00 , 105.00
39.43 , 1806 , 29 , 153.00 , 4729.97 , 22.00 , 105.00
39.12 , 1848 , 29 , 153.00 , 4743.76 , 22.00 , 105.00
38.81 , 1798 , 29 , 153.00 , 4727.34 , 22.00 , 105.00
39.12 , 1845 , 29 , 153.00 , 4742.77 , 22.00 , 105.00
38.81 , 1797 , 29 , 152.00 , 4727.02 , 22.00 , 105.00
39.12 , 1844 , 29 , 152.00 , 4742.45 , 22.00 , 105.00
38.81 , 1797 , 29 , 153.00 , 4727.02 , 22.00 , 105.00
39.12 , 1844 , 29 , 153.00 , 4742.45 , 22.00 , 105.00
39.12 , 1797 , 29 , 153.00 , 4727.02 , 22.00 , 105.00
39.12 , 1845 , 29 , 153.00 , 4742.77 , 22.00 , 105.00
39.43 , 1799 , 29 , 153.00 , 4727.67 , 22.00 , 105.00
39.43 , 1846 , 29 , 153.00 , 4743.10 , 22.00 , 105.00
38.81 , 1797 , 29 , 153.00 , 4727.02 , 22.00 , 105.00
39.12 , 1844 , 29 , 153.00 , 4742.45 , 22.00 , 105.00
38.81 , 1798 , 29 , 153.00 , 4727.34 , 22.00 , 105.00
39.74 , 1845 , 29 , 153.00 , 4742.77 , 22.00 , 105.00
39.12 , 1798 , 29 , 153.00 , 4727.34 , 22.00 , 105.00
39.12 , 1844 , 29 , 153.00 , 4742.45 , 22.00 , 105.00
39.12 , 1796 , 29 , 153.00 , 4726.69 , 22.00 , 105.00
39.12 , 1844 , 29 , 153.00 , 4742.45 , 22.00 , 105.00
39.12 , 1864 , 29 , 153.00 , 4749.01 , 22.00 , 105.00
39.12 , 1811 , 29 , 153.00 , 4731.61 , 22.00 , 105.00
39.12 , 1781 , 29 , 153.00 , 4721.76 , 22.00 , 105.00
39.43 , 1834 , 29 , 153.00 , 4739.16 , 22.00 , 105.00
38.81 , 1859 , 29 , 153.00 , 4747.37 , 22.00 , 105.00
39.12 , 1807 , 29 , 153.00 , 4730.30 , 22.00 , 105.00
39.12 , 1845 , 29 , 153.00 , 4742.77 , 22.00 , 105.00
39.12 , 1802 , 29 , 153.00 , 4728.66 , 22.00 , 105.00
38.81 , 1842 , 29 , 153.00 , 4741.79 , 22.00 , 105.00
39.43 , 1800 , 29 , 153.00 , 4728.00 , 22.00 , 105.00
39.12 , 1842 , 29 , 153.00 , 4741.79 , 22.00 , 105.00
39.12 , 1798 , 30 , 153.00 , 4727.34 , 22.00 , 105.00
38.81 , 1841 , 29 , 153.00 , 4741.46 , 22.00 , 105.00
39.74 , 1799 , 29 , 153.00 , 4727.67 , 22.00 , 105.00
39.12 , 1840 , 29 , 153.00 , 4741.13 , 22.00 , 105.00
39.74 , 1800 , 29 , 153.00 , 4728.00 , 22.00 , 105.00
39.12 , 1842 , 29 , 153.00 , 4741.79 , 22.00 , 105.00
39.12 , 1867 , 29 , 153.00 , 4750.00 , 22.00 , 105.00
39.12 , 1807 , 29 , 153.00 , 4730.30 , 22.00 , 105.00
39.74 , 1781 , 29 , 153.00 , 4721.76 , 22.00 , 105.00
39.43 , 1832 , 29 , 153.00 , 4738.51 , 22.00 , 105.00
39.12 , 1861 , 30 , 153.00 , 4748.03 , 22.00 , 105.00
39.12 , 1806 , 29 , 153.00 , 4729.97 , 22.00 , 105.00
39.12 , 1848 , 29 , 153.00 , 4743.76 , 22.00 , 105.00
38.81 , 1797 , 30 , 153.00 , 4727.02 , 22.00 , 105.00
39.12 , 1843 , 29 , 153.00 , 4742.12 , 22.00 , 105.00
39.12 , 1797 , 29 , 153.00 , 4727.02 , 22.00 , 105.00
39.12 , 1844 , 30 , 153.00 , 4742.45 , 22.00 , 105.00
39.43 , 1862 , 29 , 153.00 , 4748.36 , 22.00 , 105.00
39.43 , 1808 , 29 , 153.00 , 4730.63 , 22.00 , 105.00
39.12 , 1845 , 29 , 153.00 , 4742.77 , 22.00 , 105.00
39.43 , 1801 , 29 , 153.00 , 4728.33 , 22.00 , 105.00
39.12 , 1840 , 29 , 153.00 , 4741.13 , 22.00 , 105.00
39.12 , 1865 , 29 , 153.00 , 4749.34 , 22.00 , 105.00
38.81 , 1807 , 29 , 153.00 , 4730.30 , 22.00 , 105.00
39.12 , 1850 , 30 , 153.00 , 4744.42 , 22.00 , 105.00
38.81 , 1867 , 29 , 153.00 , 4750.00 , 22.00 , 105.00
39.12 , 1811 , 29 , 153.00 , 4731.61 , 22.00 , 105.00
38.81 , 1846 , 29 , 153.00 , 4743.10 , 22.00 , 105.00
39.43 , 1802 , 29 , 153.00 , 4728.66 , 22.00 , 105.00
39.12 , 1841 , 29 , 153.00 , 4741.46 , 22.00 , 105.00
39.12 , 1867 , 29 , 153.00 , 4750.00 , 22.00 , 105.00
39.12 , 1806 , 29 , 153.00 , 4729.97 , 22.00 , 105.00
39.12 , 1849 , 30 , 153.00 , 4744.09 , 22.00 , 105.00
38.81 , 1866 , 29 , 153.00 , 4749.67 , 22.00 , 105.00
39.12 , 1810 , 30 , 153.00 , 4731.28 , 22.00 , 105.00
38.81 , 1845 , 29 , 153.00 , 4742.77 , 22.00 , 105.00
39.12 , 1802 , 29 , 153.00 , 4728.66 , 22.00 , 105.00
38.81 , 1843 , 29 , 153.00 , 4742.12 , 22.00 , 105.00
39.74 , 1800 , 29 , 153.00 , 4728.00 , 22.00 , 105.00
38.81 , 1841 , 29 , 153.00 , 4741.46 , 22.00 , 105.00
38.81 , 1865 , 29 , 153.00 , 4749.34 , 22.00 , 105.00
38.81 , 1808 , 29 , 153.00 , 4730.63 , 22.00 , 105.00
38.81 , 1848 , 30 , 153.00 , 4743.76 , 22.00 , 105.00
39.12 , 1799 , 29 , 153.00 , 4727.67 , 22.00 , 105.00
39.12 , 1845 , 29 , 153.00 , 4742.77 , 22.00 , 105.00
39.43 , 1798 , 29 , 153.00 , 4727.34 , 22.00 , 105.00
39.43 , 1844 , 29 , 153.00 , 4742.45 , 22.00 , 105.00
38.81 , 1864 , 30 , 153.00 , 4749.01 , 22.00 , 105.00
39.12 , 1811 , 29 , 153.00 , 4731.61 , 22.00 , 105.00
38.81 , 1845 , 30 , 153.00 , 4742.77 , 22.00 , 105.00
39.12 , 1800 , 29 , 153.00 , 4728.00 , 22.00 , 105.00
38.81 , 1841 , 30 , 153.00 , 4741.46 , 22.00 , 105.00
39.12 , 1798 , 29 , 153.00 , 4727.34 , 22.00 , 105.00
39.12 , 1839 , 29 , 153.00 , 4740.80 , 22.00 , 105.00
39.43 , 1797 , 29 , 153.00 , 4727.02 , 22.00 , 105.00
39.12 , 1840 , 30 , 153.00 , 4741.13 , 22.00 , 105.00
39.12 , 1865 , 29 , 153.00 , 4749.34 , 22.00 , 105.00
38.81 , 1805 , 29 , 153.00 , 4729.64 , 22.00 , 105.00
39.12 , 1848 , 30 , 153.00 , 4743.76 , 22.00 , 105.00
38.81 , 1798 , 29 , 153.00 , 4727.34 , 22.00 , 105.00
39.12 , 1843 , 29 , 153.00 , 4742.12 , 22.00 , 105.00
39.12 , 1862 , 30 , 153.00 , 4748.36 , 22.00 , 105.00
39.12 , 1810 , 30 , 153.00 , 4731.28 , 22.00 , 105.00
38.81 , 1844 , 29 , 153.00 , 4742.45 , 22.00 , 105.00
39.12 , 1801 , 30 , 153.00 , 4728.33 , 22.00 , 105.00
39.12 , 1840 , 29 , 153.00 , 4741.13 , 22.00 , 105.00
39.43 , 1798 , 30 , 153.00 , 4727.34 , 22.00 , 105.00
39.12 , 1839 , 29 , 152.00 , 4740.80 , 22.00 , 105.00
39.43 , 1798 , 30 , 152.00 , 4727.34 , 22.00 , 105.00
39.12 , 1840 , 30 , 153.00 , 4741.13 , 22.00 , 105.00
39.12 , 1865 , 30 , 153.00 , 4749.34 , 22.00 , 105.00
39.43 , 1805 , 30 , 153.00 , 4729.64 , 22.00 , 105.00
38.81 , 1847 , 30 , 153.00 , 4743.43 , 22.00 , 105.00
39.12 , 1865 , 30 , 153.00 , 4749.34 , 22.00 , 105.00
39.12 , 1810 , 30 , 153.00 , 4731.28 , 22.00 , 105.00
39.12 , 1846 , 30 , 153.00 , 4743.10 , 22.00 , 105.00
39.12 , 1800 , 29 , 153.00 , 4728.00 , 22.00 , 105.00
38.81 , 1842 , 30 , 153.00 , 4741.79 , 22.00 , 105.00
39.74 , 1801 , 30 , 153.00 , 4728.33 , 22.00 , 105.00
39.12 , 1840 , 30 , 153.00 , 4741.13 , 22.00 , 105.00
38.81 , 1866 , 30 , 153.00 , 4749.67 , 22.00 , 105.00
39.12 , 1807 , 30 , 153.00 , 4730.30 , 22.00 , 105.00
39.12 , 1848 , 30 , 153.00 , 4743.76 , 22.00 , 105.00
39.12 , 1798 , 30 , 153.00 , 4727.34 , 22.00 , 105.00
39.74 , 1843 , 30 , 153.00 , 4742.12 , 22.00 , 105.00
38.81 , 1863 , 30 , 153.00 , 4748.68 , 22.00 , 105.00
39.12 , 1810 , 30 , 153.00 , 4731.28 , 22.00 , 105.00
38.81 , 1847 , 30 , 153.00 , 4743.43 , 22.00 , 105.00
39.12 , 1802 , 30 , 153.00 , 4728.66 , 22.00 , 105.00
38.81 , 1841 , 30 , 153.00 , 4741.46 , 22.00 , 105.00
38.49 , 1867 , 30 , 153.00 , 4750.00 , 22.00 , 105.00
39.12 , 1807 , 30 , 153.00 , 4730.30 , 22.00 , 105.00
38.81 , 1849 , 30 , 153.00 , 4744.09 , 22.00 , 105.00
39.12 , 1797 , 30 , 153.00 , 4727.02 , 22.00 , 105.00
38.49 , 1841 , 30 , 153.00 , 4741.46 , 22.00 , 105.00
38.81 , 1863 , 30 , 153.00 , 4748.68 , 22.00 , 105.00
38.49 , 1809 , 30 , 153.00 , 4730.95 , 22.00 , 105.00
38.81 , 1778 , 30 , 153.00 , 4720.78 , 22.00 , 105.00
38.81 , 1832 , 30 , 153.00 , 4738.51 , 22.00 , 105.00
38.81 , 1856 , 30 , 153.00 , 4746.39 , 22.00 , 105.00
38.81 , 1806 , 30 , 153.00 , 4729.97 , 22.00 , 105.00
39.12 , 1844 , 30 , 152.00 , 4742.45 , 22.00 , 105.00
38.49 , 1800 , 30 , 152.00 , 4728.00 , 22.00 , 105.00
39.12 , 1841 , 30 , 153.00 , 4741.46 , 22.00 , 105.00
38.81 , 1797 , 30 , 153.00 , 4727.02 , 22.00 , 105.00
38.81 , 1775 , 30 , 153.00 , 4719.79 , 22.00 , 105.00
39.12 , 1830 , 30 , 153.00 , 4737.85 , 22.00 , 105.00
39.12 , 1854 , 30 , 153.00 , 4745.73 , 22.00 , 105.00
38.81 , 1804 , 30 , 153.00 , 4729.31 , 22.00 , 105.00
39.12 , 1778 , 30 , 153.00 , 4720.78 , 22.00 , 105.00
38.81 , 1832 , 30 , 153.00 , 4738.51 , 22.00 , 105.00
39.12 , 1789 , 30 , 153.00 , 4724.39 , 22.00 , 105.00
38.81 , 1840 , 30 , 153.00 , 4741.13 , 22.00 , 105.00
39.12 , 1793 , 30 , 153.00 , 4725.70 , 22.00 , 105.00
39.43 , 1774 , 30 , 153.00 , 4719.46 , 22.00 , 105.00
39.74 , 1826 , 30 , 153.00 , 4736.54 , 22.00 , 105.00
39.43 , 1791 , 30 , 153.00 , 4725.04 , 22.00 , 105.00
39.43 , 1836 , 30 , 153.00 , 4739.82 , 22.00 , 105.00
39.12 , 1795 , 30 , 153.00 , 4726.36 , 22.00 , 105.00
39.12 , 1837 , 30 , 153.00 , 4740.15 , 22.00 , 105.00
39.12 , 1796 , 30 , 153.00 , 4726.69 , 22.00 , 105.00
39.12 , 1838 , 30 , 153.00 , 4740.48 , 22.00 , 105.00
38.81 , 1798 , 30 , 153.00 , 4727.34 , 22.00 , 105.00
39.12 , 1774 , 30 , 153.00 , 4719.46 , 22.00 , 105.00
39.12 , 1830 , 30 , 153.00 , 4737.85 , 22.00 , 105.00
39.12 , 1788 , 30 , 153.00 , 4724.06 , 22.00 , 105.00
39.12 , 1837 , 30 , 153.00 , 4740.15 , 22.00 , 105.00
39.12 , 1790 , 30 , 152.00 , 4724.72 , 22.00 , 105.00
39.12 , 1773 , 30 , 152.00 , 4719.13 , 22.00 , 105.00
39.43 , 1825 , 30 , 153.00 , 4736.21 , 22.00 , 105.00
39.74 , 1789 , 30 , 153.00 , 4724.39 , 22.00 , 105.00
39.43 , 1833 , 30 , 153.00 , 4738.83 , 22.00 , 105.00
39.43 , 1794 , 30 , 153.00 , 4726.03 , 22.00 , 105.00
39.12 , 1837 , 30 , 153.00 , 4740.15 , 22.00 , 105.00
39.43 , 1796 , 30 , 153.00 , 4726.69 , 22.00 , 105.00
39.43 , 1838 , 30 , 153.00 , 4740.48 , 22.00 , 105.00
39.12 , 1797 , 30 , 153.00 , 4727.02 , 22.00 , 105.00
39.12 , 1773 , 30 , 153.00 , 4719.13 , 22.00 , 105.00
39.43 , 1830 , 30 , 153.00 , 4737.85 , 22.00 , 105.00
39.43 , 1788 , 30 , 153.00 , 4724.06 , 22.00 , 105.00
39.12 , 1839 , 30 , 153.00 , 4740.80 , 22.00 , 105.00
39.12 , 1792 , 30 , 153.00 , 4725.37 , 22.00 , 105.00
38.81 , 1841 , 30 , 153.00 , 4741.46 , 22.00 , 105.00
39.43 , 1795 , 30 , 153.00 , 4726.36 , 22.00 , 105.00
39.12 , 1774 , 30 , 153.00 , 4719.46 , 22.00 , 105.00
39.12 , 1824 , 30 , 153.00 , 4735.88 , 22.00 , 105.00
39.43 , 1789 , 30 , 153.00 , 4724.39 , 22.00 , 105.00
39.43 , 1834 , 30 , 153.00 , 4739.16 , 22.00 , 105.00
39.12 , 1795 , 30 , 153.00 , 4726.36 , 22.00 , 105.00
39.12 , 1837 , 30 , 153.00 , 4740.15 , 22.00 , 105.00
39.12 , 1795 , 30 , 153.00 , 4726.36 , 22.00 , 105.00
39.12 , 1836 , 30 , 153.00 , 4739.82 , 22.00 , 105.00
39.12 , 1795 , 30 , 153.00 , 4726.36 , 22.00 , 105.00
39.12 , 1838 , 30 , 153.00 , 4740.48 , 22.00 , 105.00
38.81 , 1794 , 30 , 153.00 , 4726.03 , 22.00 , 105.00
39.12 , 1836 , 30 , 153.00 , 4739.82 , 22.00 , 105.00
39.12 , 1797 , 30 , 153.00 , 4727.02 , 22.00 , 105.00
39.12 , 1839 , 30 , 153.00 , 4740.80 , 22.00 , 105.00
39.43 , 1797 , 30 , 153.00 , 4727.02 , 22.00 , 105.00
39.43 , 1836 , 30 , 153.00 , 4739.82 , 22.00 , 105.00
39.12 , 1797 , 30 , 153.00 , 4727.02 , 22.00 , 105.00
39.12 , 1773 , 30 , 153.00 , 4719.13 , 22.00 , 105.00
39.43 , 1829 , 30 , 153.00 , 4737.52 , 22.00 , 105.00
39.12 , 1789 , 30 , 153.00 , 4724.39 , 22.00 , 105.00
39.43 , 1837 , 30 , 153.00 , 4740.15 , 22.00 , 105.00
39.12 , 1792 , 30 , 153.00 , 4725.37 , 22.00 , 105.00
39.12 , 1838 , 30 , 153.00 , 4740.48 , 22.00 , 105.00
39.12 , 1792 , 30 , 153.00 , 4725.37 , 22.00 , 105.00
38.81 , 1842 , 30 , 153.00 , 4741.79 , 22.00 , 105.00
39.12 , 1793 , 30 , 153.00 , 4725.70 , 22.00 , 105.00
39.74 , 1775 , 30 , 153.00 , 4719.79 , 22.00 , 105.00
39.12 , 1826 , 30 , 153.00 , 4736.54 , 22.00 , 105.00
39.74 , 1790 , 30 , 153.00 , 4724.72 , 22.00 , 105.00
39.43 , 1833 , 30 , 153.00 , 4738.83 , 22.00 , 105.00
40.36 , 1730 , 30 , 153.00 , 4705.02 , 22.00 , 105.00
39.74 , 1804 , 30 , 160.00 , 4729.31 , 22.00 , 105.00
40.05 , 1778 , 30 , 160.00 , 4720.78 , 22.00 , 105.00
39.43 , 1764 , 30 , 157.00 , 4716.18 , 22.00 , 105.00
40.05 , 1759 , 30 , 157.00 , 4690.61 , 22.00 , 105.00
39.74 , 1817 , 30 , 155.00 , 4733.58 , 22.00 , 105.00
39.74 , 1785 , 30 , 155.00 , 4723.07 , 22.00 , 105.00
39.74 , 1766 , 30 , 154.00 , 4716.84 , 22.00 , 105.00
39.74 , 1761 , 30 , 154.00 , 4715.20 , 22.00 , 105.00
39.74 , 1820 , 30 , 153.00 , 4734.57 , 22.00 , 105.00
39.74 , 1786 , 30 , 153.00 , 4723.40 , 22.00 , 105.00
39.43 , 1767 , 30 , 153.00 , 4717.16 , 22.00 , 105.00
39.74 , 1762 , 30 , 153.00 , 4715.52 , 22.00 , 105.00
39.74 , 1820 , 30 , 153.00 , 4734.57 , 22.00 , 105.00
39.43 , 1787 , 30 , 153.00 , 4723.73 , 22.00 , 105.00
39.74 , 1768 , 30 , 153.00 , 4693.55 , 22.00 , 105.00
40.05 , 1761 , 30 , 153.00 , 4691.26 , 22.00 , 105.00
39.43 , 1819 , 30 , 153.00 , 4734.24 , 22.00 , 105.00
39.74 , 1786 , 30 , 153.00 , 4723.40 , 22.00 , 105.00
39.74 , 1832 , 30 , 153.00 , 4738.51 , 22.00 , 105.00
39.74 , 1732 , 30 , 153.00 , 4705.67 , 22.00 , 105.00
39.74 , 1803 , 30 , 153.00 , 4728.98 , 22.00 , 105.00
40.05 , 1779 , 30 , 153.00 , 4721.10 , 22.00 , 105.00
39.43 , 1827 , 30 , 153.00 , 4736.86 , 22.00 , 105.00
39.74 , 1789 , 30 , 153.00 , 4724.39 , 22.00 , 105.00
39.74 , 1768 , 30 , 153.00 , 4693.55 , 22.00 , 105.00
39.74 , 1827 , 30 , 153.00 , 4736.86 , 22.00 , 105.00
39.74 , 1786 , 30 , 153.00 , 4723.40 , 22.00 , 105.00
40.05 , 1770 , 30 , 153.00 , 4718.15 , 22.00 , 105.00
39.74 , 1822 , 30 , 153.00 , 4735.22 , 22.00 , 105.00
40.05 , 1786 , 30 , 153.00 , 4723.40 , 22.00 , 105.00
39.43 , 1765 , 30 , 153.00 , 4716.51 , 22.00 , 105.00
39.74 , 1825 , 30 , 153.00 , 4736.21 , 22.00 , 105.00
39.74 , 1785 , 30 , 153.00 , 4723.07 , 22.00 , 105.00
40.05 , 1769 , 30 , 153.00 , 4717.82 , 22.00 , 105.00
39.74 , 1823 , 30 , 153.00 , 4735.55 , 22.00 , 105.00
39.43 , 1787 , 30 , 153.00 , 4699.75 , 22.00 , 105.00
39.12 , 1767 , 30 , 153.00 , 4717.16 , 22.00 , 105.00
39.74 , 1826 , 30 , 153.00 , 4736.54 , 22.00 , 105.00
39.74 , 1786 , 30 , 153.00 , 4723.40 , 22.00 , 105.00
39.74 , 1769 , 30 , 153.00 , 4717.82 , 22.00 , 105.00
39.74 , 1823 , 30 , 153.00 , 4735.55 , 22.00 , 105.00
39.43 , 1788 , 30 , 153.00 , 4724.06 , 22.00 , 105.00
39.43 , 1768 , 30 , 153.00 , 4717.49 , 22.00 , 105.00
39.74 , 1827 , 30 , 153.00 , 4736.86 , 22.00 , 105.00
39.74 , 1786 , 30 , 153.00 , 4723.40 , 22.00 , 105.00
40.05 , 1770 , 30 , 153.00 , 4718.15 , 22.00 , 105.00
39.74 , 1758 , 30 , 153.00 , 4714.21 , 22.00 , 105.00
40.05 , 1820 , 30 , 153.00 , 4734.57 , 22.00 , 105.00
39.43 , 1783 , 30 , 153.00 , 4722.42 , 22.00 , 105.00
40.36 , 1767 , 30 , 153.00 , 4717.16 , 22.00 , 105.00
39.74 , 1821 , 30 , 153.00 , 4734.89 , 22.00 , 105.00
39.74 , 1785 , 30 , 153.00 , 4723.07 , 22.00 , 105.00
39.74 , 1765 , 30 , 153.00 , 4716.51 , 22.00 , 105.00
40.05 , 1760 , 30 , 153.00 , 4714.87 , 22.00 , 105.00
39.74 , 1817 , 30 , 153.00 , 4709.55 , 22.00 , 105.00
40.05 , 1785 , 30 , 153.00 , 4723.07 , 22.00 , 105.00
39.74 , 1765 , 30 , 153.00 , 4716.51 , 22.00 , 105.00
40.05 , 1823 , 30 , 153.00 , 4735.55 , 22.00 , 105.00
40.05 , 1784 , 30 , 153.00 , 4722.75 , 22.00 , 105.00
39.74 , 1767 , 30 , 153.00 , 4693.22 , 22.00 , 105.00
40.05 , 1756 , 30 , 153.00 , 4713.55 , 22.00 , 105.00
40.05 , 1818 , 30 , 153.00 , 4733.91 , 22.00 , 105.00
39.74 , 1783 , 30 , 153.00 , 4722.42 , 22.00 , 105.00
40.05 , 1768 , 30 , 153.00 , 4717.49 , 22.00 , 105.00
39.43 , 1756 , 30 , 153.00 , 4689.63 , 22.00 , 105.00
40.05 , 1819 , 30 , 153.00 , 4734.24 , 22.00 , 105.00
39.74 , 1781 , 30 , 153.00 , 4697.79 , 22.00 , 105.00
40.05 , 1766 , 30 , 153.00 , 4692.89 , 22.00 , 105.00
39.74 , 1820 , 30 , 153.00 , 4710.53 , 22.00 , 105.00
40.36 , 1723 , 30 , 153.00 , 4678.85 , 22.00 , 105.00
39.43 , 1797 , 30 , 153.00 , 4727.02 , 22.00 , 105.00
40.05 , 1773 , 30 , 153.00 , 4719.13 , 22.00 , 105.00
39.74 , 1759 , 30 , 154.00 , 4690.61 , 22.00 , 105.00
40.05 , 1821 , 30 , 154.00 , 4734.89 , 22.00 , 105.00
39.74 , 1782 , 30 , 154.00 , 4698.12 , 22.00 , 105.00
39.74 , 1767 , 30 , 154.00 , 4717.16 , 22.00 , 105.00
40.05 , 1820 , 30 , 153.00 , 4734.57 , 22.00 , 105.00
40.36 , 1723 , 30 , 153.00 , 4702.72 , 22.00 , 105.00
39.12 , 1796 , 30 , 153.00 , 4726.69 , 22.00 , 105.00
40.05 , 1775 , 30 , 153.00 , 4719.79 , 22.00 , 105.00
39.74 , 1824 , 30 , 153.00 , 4735.88 , 22.00 , 105.00
40.05 , 1786 , 30 , 153.00 , 4699.43 , 22.00 , 105.00
39.43 , 1765 , 30 , 153.00 , 4716.51 , 22.00 , 105.00
39.43 , 1823 , 30 , 153.00 , 4711.51 , 22.00 , 105.00
39.43 , 1782 , 30 , 153.00 , 4722.09 , 22.00 , 105.00
39.74 , 1767 , 30 , 153.00 , 4717.16 , 22.00 , 105.00
39.74 , 1819 , 30 , 153.00 , 4734.24 , 22.00 , 105.00
39.43 , 1784 , 30 , 153.00 , 4722.75 , 22.00 , 105.00
39.74 , 1764 , 30 , 153.00 , 4692.24 , 22.00 , 105.00
40.05 , 1758 , 30 , 153.00 , 4690.28 , 22.00 , 105.00
40.05 , 1815 , 30 , 153.00 , 4732.93 , 22.00 , 105.00
39.74 , 1783 , 30 , 153.00 , 4698.45 , 22.00 , 105.00
40.05 , 1763 , 30 , 153.00 , 4715.85 , 22.00 , 105.00
40.05 , 1758 , 30 , 153.00 , 4714.21 , 22.00 , 105.00
40.05 , 1815 , 30 , 154.00 , 4708.90 , 22.00 , 105.00
39.74 , 1783 , 30 , 154.00 , 4722.42 , 22.00 , 105.00
39.74 , 1763 , 30 , 153.00 , 4715.85 , 22.00 , 105.00
40.05 , 1758 , 30 , 153.00 , 4714.21 , 22.00 , 105.00
39.74 , 1815 , 30 , 153.00 , 4732.93 , 22.00 , 105.00
40.05 , 1782 , 30 , 153.00 , 4698.12 , 22.00 , 105.00
39.74 , 1828 , 30 , 153.00 , 4713.15 , 22.00 , 105.00
39.74 , 1789 , 30 , 153.00 , 4724.39 , 22.00 , 105.00
39.74 , 1767 , 30 , 153.00 , 4693.22 , 22.00 , 105.00
39.43 , 1823 , 30 , 153.00 , 4735.55 , 22.00 , 105.00
39.74 , 1782 , 30 , 153.00 , 4698.12 , 22.00 , 105.00
40.05 , 1767 , 30 , 153.00 , 4717.16 , 22.00 , 105.00
39.12 , 1820 , 30 , 153.00 , 4710.53 , 22.00 , 105.00
40.05 , 1785 , 30 , 153.00 , 4699.10 , 22.00 , 105.00
39.74 , 1830 , 30 , 153.00 , 4713.80 , 22.00 , 105.00
40.05 , 1790 , 30 , 153.00 , 4700.73 , 22.00 , 105.00
39.74 , 1832 , 30 , 153.00 , 4714.45 , 22.00 , 105.00
39.43 , 1789 , 30 , 153.00 , 4724.39 , 22.00 , 105.00
39.74 , 1766 , 30 , 153.00 , 4692.89 , 22.00 , 105.00
39.74 , 1823 , 30 , 153.00 , 4735.55 , 22.00 , 105.00
39.43 , 1782 , 30 , 153.00 , 4722.09 , 22.00 , 105.00
39.43 , 1831 , 30 , 153.00 , 4714.13 , 22.00 , 105.00
39.43 , 1785 , 30 , 153.00 , 4699.10 , 22.00 , 105.00
40.05 , 1769 , 30 , 153.00 , 4693.87 , 22.00 , 105.00
39.74 , 1822 , 30 , 153.00 , 4711.19 , 22.00 , 105.00
40.05 , 1786 , 30 , 153.00 , 4723.40 , 22.00 , 105.00
39.43 , 1831 , 30 , 153.00 , 4738.18 , 22.00 , 105.00
39.43 , 1789 , 30 , 153.00 , 4700.41 , 22.00 , 105.00
39.43 , 1832 , 30 , 153.00 , 4714.45 , 22.00 , 105.00
39.74 , 1791 , 30 , 153.00 , 4701.06 , 22.00 , 105.00
39.12 , 1767 , 30 , 153.00 , 4717.16 , 22.00 , 105.00
39.74 , 1824 , 30 , 153.00 , 4735.88 , 22.00 , 105.00
39.43 , 1784 , 30 , 153.00 , 4722.75 , 22.00 , 105.00
39.74 , 1833 , 30 , 153.00 , 4738.83 , 22.00 , 105.00
39.43 , 1787 , 30 , 153.00 , 4723.73 , 22.00 , 105.00
39.12 , 1834 , 30 , 153.00 , 4715.11 , 22.00 , 105.00
39.43 , 1787 , 30 , 153.00 , 4723.73 , 22.00 , 105.00
39.74 , 1769 , 30 , 153.00 , 4717.82 , 22.00 , 105.00
39.43 , 1822 , 30 , 153.00 , 4735.22 , 22.00 , 105.00
39.74 , 1854 , 30 , 153.00 , 4721.64 , 22.00 , 105.00
39.74 , 1798 , 30 , 153.00 , 4727.34 , 22.00 , 105.00
40.05 , 1775 , 30 , 153.00 , 4719.79 , 22.00 , 105.00
39.12 , 1824 , 30 , 153.00 , 4735.88 , 22.00 , 105.00
40.05 , 1786 , 30 , 153.00 , 4723.40 , 22.00 , 105.00
39.12 , 1829 , 30 , 153.00 , 4737.52 , 22.00 , 105.00
39.43 , 1789 , 30 , 153.00 , 4724.39 , 22.00 , 105.00
39.12 , 1766 , 30 , 153.00 , 4692.89 , 22.00 , 105.00
39.74 , 1825 , 30 , 153.00 , 4712.17 , 22.00 , 105.00
39.43 , 1783 , 30 , 153.00 , 4698.45 , 22.00 , 105.00
39.74 , 1834 , 30 , 153.00 , 4739.16 , 22.00 , 105.00
39.43 , 1787 , 30 , 153.00 , 4723.73 , 22.00 , 105.00
39.74 , 1834 , 30 , 153.00 , 4715.11 , 22.00 , 105.00
